clave_sih,fecha,nombre_oficial,nombre_comun,estado,municipio,almacenamiento_hm3,elevacion_msnm,uso,namo_almacenamiento_hm3,namo_elevacion_msnm,porcentaje_llenado,bordo_libre_m,name_almacenamiento_hm3,name_elevacion_msnm
LDCJL,10/07/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5024.16,95.25,Riego y Uso P̼blico Urbano,8126.410156,98,0.618250852,0,9279.709961,99
LDCJL,11/07/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5067.83,95.29,Riego y Uso P̼blico Urbano,8126.410156,98,0.623624688,0,9279.709961,99
LDCJL,12/07/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5111.511,95.33,Riego y Uso P̼blico Urbano,8126.410156,98,0.628999878,0,9279.709961,99
LDCJL,13/07/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5155.188,95.37,Riego y Uso P̼blico Urbano,8126.410156,98,0.634374576,0,9279.709961,99
LDCJL,14/07/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5187.945,95.4,Riego y Uso P̼blico Urbano,8126.410156,98,0.638405508,0,9279.709961,99
LDCJL,15/07/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5231.621,95.44,Riego y Uso P̼blico Urbano,8126.410156,98,0.643780082,0,9279.709961,99
LDCJL,16/07/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5275.3,95.48,Riego y Uso P̼blico Urbano,8126.410156,98,0.649155026,0,9279.709961,99
LDCJL,17/07/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5319.392,95.52,Riego y Uso P̼blico Urbano,8126.410156,98,0.654580792,0,9279.709961,99
LDCJL,18/07/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5352.78,95.55,Riego y Uso P̼blico Urbano,8126.410156,98,0.658689372,0,9279.709961,99
LDCJL,19/07/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5386.162,95.58,Riego y Uso P̼blico Urbano,8126.410156,98,0.662797213,0,9279.709961,99
LDCJL,20/07/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5419.546,95.61,Riego y Uso P̼blico Urbano,8126.410156,98,0.6669053,0,9279.709961,99
LDCJL,21/07/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5441.803,95.63,Riego y Uso P̼blico Urbano,8126.410156,98,0.669644147,0,9279.709961,99
LDCJL,22/07/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5464.059,95.65,Riego y Uso P̼blico Urbano,8126.410156,98,0.672382872,0,9279.709961,99
LDCJL,23/07/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5475.187,95.66,Riego y Uso P̼blico Urbano,8126.410156,98,0.673752234,0,9279.709961,99
LDCJL,24/07/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5497.44,95.68,Riego y Uso P̼blico Urbano,8126.410156,98,0.67649059,0,9279.709961,99
LDCJL,25/07/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5519.7,95.7,Riego y Uso P̼blico Urbano,8126.410156,98,0.679229807,0,9279.709961,99
LDCJL,26/07/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5541.956,95.72,Riego y Uso P̼blico Urbano,8126.410156,98,0.681968531,0,9279.709961,99
LDCJL,27/07/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5586.469,95.76,Riego y Uso P̼blico Urbano,8126.410156,98,0.687446104,0,9279.709961,99
LDCJL,28/07/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5619.854,95.79,Riego y Uso P̼blico Urbano,8126.410156,98,0.691554314,0,9279.709961,99
LDCJL,29/07/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5664.367,95.83,Riego y Uso P̼blico Urbano,8126.410156,98,0.697031886,0,9279.709961,99
LDCJL,30/07/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5708.879,95.87,Riego y Uso P̼blico Urbano,8126.410156,98,0.702509336,0,9279.709961,99
LDCJL,31/07/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5742.26,95.9,Riego y Uso P̼blico Urbano,8126.410156,98,0.706617053,0,9279.709961,99
LDCJL,01/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5773.65,95.93,Riego y Uso P̼blico Urbano,8126.410156,98,0.710479768,0,9279.709961,99
LDCJL,02/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5797.9,95.95,Riego y Uso P̼blico Urbano,8126.410156,98,0.713463865,0,9279.709961,99
LDCJL,03/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5820.161,95.97,Riego y Uso P̼blico Urbano,8126.410156,98,0.716203205,0,9279.709961,99
LDCJL,04/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5842.42,95.99,Riego y Uso P̼blico Urbano,8126.410156,98,0.718942299,0,9279.709961,99
LDCJL,05/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5853.54,96,Riego y Uso P̼blico Urbano,8126.410156,98,0.720310677,0,9279.709961,99
LDCJL,06/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5864.802,96.01,Riego y Uso P̼blico Urbano,8126.410156,98,0.721696529,0,9279.709961,99
LDCJL,07/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5873.546,96.02,Riego y Uso P̼blico Urbano,8126.410156,98,0.722772526,0,9279.709961,99
LDCJL,08/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5887.31,96.03,Riego y Uso P̼blico Urbano,8126.410156,98,0.724466263,0,9279.709961,99
LDCJL,09/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5898.572,96.04,Riego y Uso P̼blico Urbano,8126.410156,98,0.725852115,0,9279.709961,99
LDCJL,10/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5909.828,96.05,Riego y Uso P̼blico Urbano,8126.410156,98,0.727237229,0,9279.709961,99
LDCJL,11/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5921.084,96.06,Riego y Uso P̼blico Urbano,8126.410156,98,0.728622342,0,9279.709961,99
LDCJL,12/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5932.341,96.07,Riego y Uso P̼blico Urbano,8126.410156,98,0.730007578,0,9279.709961,99
LDCJL,13/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5954.85,96.09,Riego y Uso P̼blico Urbano,8126.410156,98,0.732777436,0,9279.709961,99
LDCJL,14/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,5977.37,96.11,Riego y Uso P̼blico Urbano,8126.410156,98,0.735548648,0,9279.709961,99
LDCJL,15/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6011.14,96.14,Riego y Uso P̼blico Urbano,8126.410156,98,0.739704234,0,9279.709961,99
LDCJL,16/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6033.64,96.16,Riego y Uso P̼blico Urbano,8126.410156,98,0.742472984,0,9279.709961,99
LDCJL,17/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6067.418,96.19,Riego y Uso P̼blico Urbano,8126.410156,98,0.746629555,0,9279.709961,99
LDCJL,18/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6101.19,96.22,Riego y Uso P̼blico Urbano,8126.410156,98,0.750785388,0,9279.709961,99
LDCJL,19/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6123.7,96.24,Riego y Uso P̼blico Urbano,8126.410156,98,0.753555369,0,9279.709961,99
LDCJL,20/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6157.469,96.27,Riego y Uso P̼blico Urbano,8126.410156,98,0.757710832,0,9279.709961,99
LDCJL,21/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6202.49,96.31,Riego y Uso P̼blico Urbano,8126.410156,98,0.763250917,0,9279.709961,99
LDCJL,22/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6247.52,96.35,Riego y Uso P̼blico Urbano,8126.410156,98,0.768792109,0,9279.709961,99
LDCJL,23/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6292.55,96.39,Riego y Uso P̼blico Urbano,8126.410156,98,0.774333301,0,9279.709961,99
LDCJL,24/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6326.315,96.42,Riego y Uso P̼blico Urbano,8126.410156,98,0.778488272,0,9279.709961,99
LDCJL,25/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6348.828,96.44,Riego y Uso P̼blico Urbano,8126.410156,98,0.781258622,0,9279.709961,99
LDCJL,26/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6371.34,96.46,Riego y Uso P̼blico Urbano,8126.410156,98,0.784028849,0,9279.709961,99
LDCJL,27/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6382.597,96.47,Riego y Uso P̼blico Urbano,8126.410156,98,0.785414085,0,9279.709961,99
LDCJL,28/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6382.6,96.47,Riego y Uso P̼blico Urbano,8126.410156,98,0.785414455,0,9279.709961,99
LDCJL,29/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6382.6,96.47,Riego y Uso P̼blico Urbano,8126.410156,98,0.785414455,0,9279.709961,99
LDCJL,30/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6393.853,96.48,Riego y Uso P̼blico Urbano,8126.410156,98,0.786799199,0,9279.709961,99
LDCJL,31/08/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6393.853,96.48,Riego y Uso P̼blico Urbano,8126.410156,98,0.786799199,0,9279.709961,99
LDCJL,01/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6393.853,96.48,Riego y Uso P̼blico Urbano,8126.410156,98,0.786799199,0,9279.709961,99
LDCJL,02/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6405.11,96.49,Riego y Uso P̼blico Urbano,8126.410156,98,0.788184435,0,9279.709961,99
LDCJL,03/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6405.11,96.49,Riego y Uso P̼blico Urbano,8126.410156,98,0.788184435,0,9279.709961,99
LDCJL,04/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6405.11,96.49,Riego y Uso P̼blico Urbano,8126.410156,98,0.788184435,0,9279.709961,99
LDCJL,05/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6406.366,96.5,Riego y Uso P̼blico Urbano,8126.410156,98,0.788338993,0,9279.709961,99
LDCJL,06/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6416.36,96.5,Riego y Uso P̼blico Urbano,8126.410156,98,0.78956881,0,9279.709961,99
LDCJL,07/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6427.704,96.51,Riego y Uso P̼blico Urbano,8126.410156,98,0.790964753,0,9279.709961,99
LDCJL,08/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6427.704,96.51,Riego y Uso P̼blico Urbano,8126.410156,98,0.790964753,0,9279.709961,99
LDCJL,09/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6439.04,96.52,Riego y Uso P̼blico Urbano,8126.410156,98,0.792359711,0,9279.709961,99
LDCJL,10/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6450.379,96.53,Riego y Uso P̼blico Urbano,8126.410156,98,0.793755038,0,9279.709961,99
LDCJL,11/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6450.38,96.53,Riego y Uso P̼blico Urbano,8126.410156,98,0.793755161,0,9279.709961,99
LDCJL,12/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6461.72,96.54,Riego y Uso P̼blico Urbano,8126.410156,98,0.795150611,0,9279.709961,99
LDCJL,13/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6461.72,96.54,Riego y Uso P̼blico Urbano,8126.410156,98,0.795150611,0,9279.709961,99
LDCJL,14/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6473.054,96.55,Riego y Uso P̼blico Urbano,8126.410156,98,0.796545323,0,9279.709961,99
LDCJL,15/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6473.054,96.55,Riego y Uso P̼blico Urbano,8126.410156,98,0.796545323,0,9279.709961,99
LDCJL,16/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6473.054,96.55,Riego y Uso P̼blico Urbano,8126.410156,98,0.796545323,0,9279.709961,99
LDCJL,17/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6473.054,96.55,Riego y Uso P̼blico Urbano,8126.410156,98,0.796545323,0,9279.709961,99
LDCJL,18/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6484.39,96.56,Riego y Uso P̼blico Urbano,8126.410156,98,0.797940281,0,9279.709961,99
LDCJL,19/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6484.39,96.56,Riego y Uso P̼blico Urbano,8126.410156,98,0.797940281,0,9279.709961,99
LDCJL,20/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6495.73,96.57,Riego y Uso P̼blico Urbano,8126.410156,98,0.799335731,0,9279.709961,99
LDCJL,21/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6495.73,96.57,Riego y Uso P̼blico Urbano,8126.410156,98,0.799335731,0,9279.709961,99
LDCJL,22/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6507.067,96.58,Riego y Uso P̼blico Urbano,8126.410156,98,0.800730812,0,9279.709961,99
LDCJL,23/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6507.067,96.58,Riego y Uso P̼blico Urbano,8126.410156,98,0.800730812,0,9279.709961,99
LDCJL,24/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6507.067,96.58,Riego y Uso P̼blico Urbano,8126.410156,98,0.800730812,0,9279.709961,99
LDCJL,25/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6518.405,96.59,Riego y Uso P̼blico Urbano,8126.410156,98,0.802126016,0,9279.709961,99
LDCJL,26/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6529.743,96.6,Riego y Uso P̼blico Urbano,8126.410156,98,0.80352122,0,9279.709961,99
LDCJL,27/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6541.08,96.61,Riego y Uso P̼blico Urbano,8126.410156,98,0.804916301,0,9279.709961,99
LDCJL,28/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6541.08,96.61,Riego y Uso P̼blico Urbano,8126.410156,98,0.804916301,0,9279.709961,99
LDCJL,29/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6552.418,96.62,Riego y Uso P̼blico Urbano,8126.410156,98,0.806311505,0,9279.709961,99
LDCJL,30/09/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6552.418,96.62,Riego y Uso P̼blico Urbano,8126.410156,98,0.806311505,0,9279.709961,99
LDCJL,01/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6552.418,96.62,Riego y Uso P̼blico Urbano,8126.410156,98,0.806311505,0,9279.709961,99
LDCJL,02/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6552.418,96.62,Riego y Uso P̼blico Urbano,8126.410156,98,0.806311505,0,9279.709961,99
LDCJL,03/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6552.418,96.62,Riego y Uso P̼blico Urbano,8126.410156,98,0.806311505,0,9279.709961,99
LDCJL,04/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6552.418,96.62,Riego y Uso P̼blico Urbano,8126.410156,98,0.806311505,0,9279.709961,99
LDCJL,05/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6552.418,96.62,Riego y Uso P̼blico Urbano,8126.410156,98,0.806311505,0,9279.709961,99
LDCJL,06/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6541.08,96.61,Riego y Uso P̼blico Urbano,8126.410156,98,0.804916301,0,9279.709961,99
LDCJL,07/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6541.08,96.61,Riego y Uso P̼blico Urbano,8126.410156,98,0.804916301,0,9279.709961,99
LDCJL,08/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6529.743,96.6,Riego y Uso P̼blico Urbano,8126.410156,98,0.80352122,0,9279.709961,99
LDCJL,09/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6529.743,96.6,Riego y Uso P̼blico Urbano,8126.410156,98,0.80352122,0,9279.709961,99
LDCJL,10/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6529.743,96.6,Riego y Uso P̼blico Urbano,8126.410156,98,0.80352122,0,9279.709961,99
LDCJL,11/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6518.405,96.59,Riego y Uso P̼blico Urbano,8126.410156,98,0.802126016,0,9279.709961,99
LDCJL,12/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6518.405,96.59,Riego y Uso P̼blico Urbano,8126.410156,98,0.802126016,0,9279.709961,99
LDCJL,13/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6518.405,96.59,Riego y Uso P̼blico Urbano,8126.410156,98,0.802126016,0,9279.709961,99
LDCJL,14/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6507.067,96.58,Riego y Uso P̼blico Urbano,8126.410156,98,0.800730812,0,9279.709961,99
LDCJL,15/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6507.067,96.58,Riego y Uso P̼blico Urbano,8126.410156,98,0.800730812,0,9279.709961,99
LDCJL,16/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6495.73,96.57,Riego y Uso P̼blico Urbano,8126.410156,98,0.799335731,0,9279.709961,99
LDCJL,17/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6495.73,96.57,Riego y Uso P̼blico Urbano,8126.410156,98,0.799335731,0,9279.709961,99
LDCJL,18/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6484.392,96.56,Riego y Uso P̼blico Urbano,8126.410156,98,0.797940527,0,9279.709961,99
LDCJL,19/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6484.392,96.56,Riego y Uso P̼blico Urbano,8126.410156,98,0.797940527,0,9279.709961,99
LDCJL,20/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6473.054,96.55,Riego y Uso P̼blico Urbano,8126.410156,98,0.796545323,0,9279.709961,99
LDCJL,21/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6473.054,96.55,Riego y Uso P̼blico Urbano,8126.410156,98,0.796545323,0,9279.709961,99
LDCJL,22/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6473.054,96.55,Riego y Uso P̼blico Urbano,8126.410156,98,0.796545323,0,9279.709961,99
LDCJL,23/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6461.72,96.54,Riego y Uso P̼blico Urbano,8126.410156,98,0.795150611,0,9279.709961,99
LDCJL,24/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6461.72,96.54,Riego y Uso P̼blico Urbano,8126.410156,98,0.795150611,0,9279.709961,99
LDCJL,25/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6450.37,96.53,Riego y Uso P̼blico Urbano,8126.410156,98,0.79375393,0,9279.709961,99
LDCJL,26/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6450.37,96.53,Riego y Uso P̼blico Urbano,8126.410156,98,0.79375393,0,9279.709961,99
LDCJL,27/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6439.041,96.52,Riego y Uso P̼blico Urbano,8126.410156,98,0.792359834,0,9279.709961,99
LDCJL,28/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6439.04,96.52,Riego y Uso P̼blico Urbano,8126.410156,98,0.792359711,0,9279.709961,99
LDCJL,29/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6427.7,96.51,Riego y Uso P̼blico Urbano,8126.410156,98,0.790964261,0,9279.709961,99
LDCJL,30/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6427.7,96.51,Riego y Uso P̼blico Urbano,8126.410156,98,0.790964261,0,9279.709961,99
LDCJL,31/10/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6416.366,96.5,Riego y Uso P̼blico Urbano,8126.410156,98,0.789569549,0,9279.709961,99
LDCJL,01/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6416.366,96.5,Riego y Uso P̼blico Urbano,8126.410156,98,0.789569549,0,9279.709961,99
LDCJL,02/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6405.11,96.49,Riego y Uso P̼blico Urbano,8126.410156,98,0.788184435,0,9279.709961,99
LDCJL,03/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6405.11,96.49,Riego y Uso P̼blico Urbano,8126.410156,98,0.788184435,0,9279.709961,99
LDCJL,04/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6405.11,96.49,Riego y Uso P̼blico Urbano,8126.410156,98,0.788184435,0,9279.709961,99
LDCJL,05/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6393.85,96.48,Riego y Uso P̼blico Urbano,8126.410156,98,0.78679883,0,9279.709961,99
LDCJL,06/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6393.85,96.48,Riego y Uso P̼blico Urbano,8126.410156,98,0.78679883,0,9279.709961,99
LDCJL,07/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6382.6,96.47,Riego y Uso P̼blico Urbano,8126.410156,98,0.785414455,0,9279.709961,99
LDCJL,08/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6382.6,96.47,Riego y Uso P̼blico Urbano,8126.410156,98,0.785414455,0,9279.709961,99
LDCJL,09/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6371.34,96.46,Riego y Uso P̼blico Urbano,8126.410156,98,0.784028849,0,9279.709961,99
LDCJL,10/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6371.34,96.46,Riego y Uso P̼blico Urbano,8126.410156,98,0.784028849,0,9279.709961,99
LDCJL,11/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6360.084,96.45,Riego y Uso P̼blico Urbano,8126.410156,98,0.782643735,0,9279.709961,99
LDCJL,12/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6360.084,96.45,Riego y Uso P̼blico Urbano,8126.410156,98,0.782643735,0,9279.709961,99
LDCJL,13/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6348.828,96.44,Riego y Uso P̼blico Urbano,8126.410156,98,0.781258622,0,9279.709961,99
LDCJL,14/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6337.57,96.43,Riego y Uso P̼blico Urbano,8126.410156,98,0.779873262,0,9279.709961,99
LDCJL,15/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6337.57,96.43,Riego y Uso P̼blico Urbano,8126.410156,98,0.779873262,0,9279.709961,99
LDCJL,16/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6326.31,96.42,Riego y Uso P̼blico Urbano,8126.410156,98,0.778487657,0,9279.709961,99
LDCJL,17/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6326.315,96.42,Riego y Uso P̼blico Urbano,8126.410156,98,0.778488272,0,9279.709961,99
LDCJL,18/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6315.058,96.41,Riego y Uso P̼blico Urbano,8126.410156,98,0.777103035,0,9279.709961,99
LDCJL,19/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6315.058,96.41,Riego y Uso P̼blico Urbano,8126.410156,98,0.777103035,0,9279.709961,99
LDCJL,20/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6303.8,96.4,Riego y Uso P̼blico Urbano,8126.410156,98,0.775717676,0,9279.709961,99
LDCJL,21/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6292.55,96.39,Riego y Uso P̼blico Urbano,8126.410156,98,0.774333301,0,9279.709961,99
LDCJL,22/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6292.546,96.39,Riego y Uso P̼blico Urbano,8126.410156,98,0.774332809,0,9279.709961,99
LDCJL,23/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6281.289,96.38,Riego y Uso P̼blico Urbano,8126.410156,98,0.772947572,0,9279.709961,99
LDCJL,24/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6281.289,96.38,Riego y Uso P̼blico Urbano,8126.410156,98,0.772947572,0,9279.709961,99
LDCJL,25/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6270.033,96.37,Riego y Uso P̼blico Urbano,8126.410156,98,0.771562459,0,9279.709961,99
LDCJL,26/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6270.033,96.37,Riego y Uso P̼blico Urbano,8126.410156,98,0.771562459,0,9279.709961,99
LDCJL,27/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6270.033,96.37,Riego y Uso P̼blico Urbano,8126.410156,98,0.771562459,0,9279.709961,99
LDCJL,28/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6258.78,96.36,Riego y Uso P̼blico Urbano,8126.410156,98,0.770177714,0,9279.709961,99
LDCJL,29/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6258.776,96.36,Riego y Uso P̼blico Urbano,8126.410156,98,0.770177222,0,9279.709961,99
LDCJL,30/11/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6258.776,96.36,Riego y Uso P̼blico Urbano,8126.410156,98,0.770177222,0,9279.709961,99
LDCJL,01/12/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6247.52,96.35,Riego y Uso P̼blico Urbano,8126.410156,98,0.768792109,0,9279.709961,99
LDCJL,02/12/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6247.52,96.35,Riego y Uso P̼blico Urbano,8126.410156,98,0.768792109,0,9279.709961,99
LDCJL,03/12/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6247.52,96.35,Riego y Uso P̼blico Urbano,8126.410156,98,0.768792109,0,9279.709961,99
LDCJL,04/12/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6236.26,96.34,Riego y Uso P̼blico Urbano,8126.410156,98,0.767406503,0,9279.709961,99
LDCJL,05/12/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6236.26,96.34,Riego y Uso P̼blico Urbano,8126.410156,98,0.767406503,0,9279.709961,99
LDCJL,06/12/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6236.26,96.34,Riego y Uso P̼blico Urbano,8126.410156,98,0.767406503,0,9279.709961,99
LDCJL,07/12/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6225.01,96.33,Riego y Uso P̼blico Urbano,8126.410156,98,0.766022128,0,9279.709961,99
LDCJL,08/12/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6225.007,96.33,Riego y Uso P̼blico Urbano,8126.410156,98,0.766021759,0,9279.709961,99
LDCJL,09/12/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6225.007,96.33,Riego y Uso P̼blico Urbano,8126.410156,98,0.766021759,0,9279.709961,99
LDCJL,10/12/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6213.751,96.32,Riego y Uso P̼blico Urbano,8126.410156,98,0.764636645,0,9279.709961,99
LDCJL,11/12/2010,Lago de Chapala,Chapala,Jalisco,Chapala,6213.751,96.32,Riego y Uso P̼blico Urbano,8126.410156,98,0.764636645,0,9279.709961,99
